beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"Pumpkin Sour (2015)","Almanac Beer Company","Pumpkin / Yam Beer",8.5,0,"Yaaas girl. This is how a pumpkin beer should be. The sour is nice, almost wonder what it would be like w/o it.",,,,,,,4.25,"2015-09-10 20:55:14",https://untappd.com/c/223715936,https://untappd.com/beer/1214302,https://untappd.com/brewery/8039,"United States",Alameda,CA,,,
"Pumpkin Down","Ballast Point Brewing Company","Pumpkin / Yam Beer",5.8,22,"Meh. Too sweet. Metallic.",,,,,,,1,"2015-09-10 21:20:54",https://untappd.com/c/223728506,https://untappd.com/beer/532814,https://untappd.com/brewery/68,"United States","San Diego",CA,,,
"Apex Predator","Off Color Brewing","Saison / Farmhouse Ale",6.5,25,"This is amazing, and not so many $.",,,,,,,5,"2015-09-10 21:31:10",https://untappd.com/c/223733016,https://untappd.com/beer/495971,https://untappd.com/brewery/46709,"United States",Chicago,IL,,,
"Cherried Khlöros","Solemn Oath Brewery",Witbier,4.5,11,,"Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,4,"2015-09-11 21:59:44",https://untappd.com/c/224141431,https://untappd.com/beer/1232382,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Weiss Weiss Baby","Figueroa Mountain Brewing Co.",Hefeweizen,4.9,40,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2015-09-13 17:43:08",https://untappd.com/c/225115378,https://untappd.com/beer/1043342,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Trail Pale Ale #2195","Figueroa Mountain Brewing Co.","Pale Ale - American",5.5,40,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.5,"2015-09-13 18:18:15",https://untappd.com/c/225129883,https://untappd.com/beer/1233696,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Aecht Schlenkerla Rauchbier - Märzen","Schlenkerla (""Heller-Bräu"" Trum)",Rauchbier,5.1,30,"Smoked saaaasage","Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,3.25,"2015-09-13 19:53:43",https://untappd.com/c/225159176,https://untappd.com/beer/471,https://untappd.com/brewery/2001,Germany,"96049 Bamberg",,,,
"Weihenstephaner Hefeweissbier Dunkel","Bayerische Staatsbrauerei Weihenstephan",Dunkelweizen,5.3,14,"Jaja dunkel","Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,3.75,"2015-09-13 19:55:56",https://untappd.com/c/225159689,https://untappd.com/beer/6273,https://untappd.com/brewery/88,Germany,"85354 Freising",BY,,,
"Lizard King","Pipeworks Brewing Company","Pale Ale - American",6,0,Daaaank,,,,,,,3.75,"2015-09-14 19:39:05",https://untappd.com/c/225345896,https://untappd.com/beer/961062,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,
"California Love","Smog City Brewing","Red Ale - Imperial / Double",8.5,0,,"Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,3.75,"2015-09-16 18:54:40",https://untappd.com/c/225750832,https://untappd.com/beer/567572,https://untappd.com/brewery/16185,"United States",Torrance,CA,,,
"Ginger Lemon Radler","Boulevard Brewing Co.","Shandy / Radler",4.1,13,,"Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,3.5,"2015-09-16 19:13:15",https://untappd.com/c/225757526,https://untappd.com/beer/594084,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,
"Coganut Porter","Figueroa Mountain Brewing Co.","Porter - Other",6.5,7,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.75,"2015-09-18 20:17:53",https://untappd.com/c/226455937,https://untappd.com/beer/652997,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Howlin' Hefeweizen","Wolf Creek Brewery",Hefeweizen,4.8,14,"Malty. American ale charges too much ($8.50)","American Ale","Santa Barbara",CA,"United States",34.4182,-119.696,3,"2015-09-18 23:06:21",https://untappd.com/c/226504713,https://untappd.com/beer/18527,https://untappd.com/brewery/1634,"United States",Valencia,CA,,,
"True Blonde Ale","Ska Brewing","Blonde Ale",5.3,22,"For summer. Light, crisp, refreshing.","Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,4,"2015-09-21 19:08:48",https://untappd.com/c/227650504,https://untappd.com/beer/8501,https://untappd.com/brewery/1150,"United States",Durango,CO,,,
Phalanx,"Modern Times Beer","IPA - American",7.5,0,"Good beers deserve clever names. The phalanx was the preferred military formation of the Hoplites. Malty.",,,,,,,3.75,"2015-09-24 19:01:24",https://untappd.com/c/228371762,https://untappd.com/beer/743592,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
"HR19 Apricot Saison","Captain Fatty's Brewery","Saison / Farmhouse Ale",6.4,0,"Better than peche mortel","Captain Fatty's Craft Brewery",Goleta,CA,"United States",34.4392,-119.852,4,"2015-10-01 18:39:15",https://untappd.com/c/230774127,https://untappd.com/beer/1341417,https://untappd.com/brewery/86479,"United States",Goleta,CA,,,
Beatrice,"Captain Fatty's Brewery",Other,5.2,0,"Like a black lager with a banorange twist","Captain Fatty's Craft Brewery",Goleta,CA,"United States",34.4392,-119.852,4,"2015-10-01 18:47:39",https://untappd.com/c/230778259,https://untappd.com/beer/1249260,https://untappd.com/brewery/86479,"United States",Goleta,CA,,,
Gumballhead,"3 Floyds Brewing Company","Pale Wheat Ale - American",5.6,35,"Red wheat adds a unique touch. Just barely tropical.",,,,,,,4.25,"2015-10-04 20:14:38",https://untappd.com/c/232224918,https://untappd.com/beer/9954,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Zombie Dust","3 Floyds Brewing Company","Pale Ale - American",6.2,50,Braaaains,,,,,,,4.75,"2015-10-07 20:24:23",https://untappd.com/c/232838259,https://untappd.com/beer/13559,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
Figtoberfest,"Figueroa Mountain Brewing Co.",Märzen,5.7,30,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.5,"2015-10-08 19:25:08",https://untappd.com/c/233084047,https://untappd.com/beer/475403,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Weisse / Hefe Weisse Naturtrüb",Hacker-Pschorr,Hefeweizen,5.5,0,"V. good. Happy Friday","Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,3.75,"2015-10-09 19:27:46",https://untappd.com/c/233494664,https://untappd.com/beer/5975,https://untappd.com/brewery/280466,Germany,"81249 München",BY,,,
"Brother Thelonious","North Coast Brewing Company","Belgian Strong Dark Ale",9.4,32,,,,,,,,4,"2015-10-16 19:53:32",https://untappd.com/c/235875618,https://untappd.com/beer/410,https://untappd.com/brewery/919,"United States","Fort Bragg",CA,,,
"Vital IPA","Victory Brewing Company","IPA - American",6.5,0,,"Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,3.75,"2015-10-18 17:27:30",https://untappd.com/c/236855468,https://untappd.com/beer/1204285,https://untappd.com/brewery/1326,"United States",Downingtown,PA,,,
DoppelSticky,"Lagunitas Brewing Company",Altbier,7.7,66,,"Woodstock's Pizza","Isla Vista",CA,"United States",34.4123,-119.855,4,"2015-10-21 20:25:58",https://untappd.com/c/237533185,https://untappd.com/beer/1231215,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
DoppelSticky,"Lagunitas Brewing Company",Altbier,7.7,66,"Takes the sting of another Cubs disappointment away","Woodstock's Pizza","Isla Vista",CA,"United States",34.4123,-119.855,4,"2015-10-21 20:46:15",https://untappd.com/c/237537099,https://untappd.com/beer/1231215,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
"Punkin Ale","Dogfish Head Craft Brewery","Pumpkin / Yam Beer",7,28,"A solid pumpkin brown. Spices, not cloying",,,,,,,3.75,"2015-10-25 19:34:38",https://untappd.com/c/239253958,https://untappd.com/beer/4996,https://untappd.com/brewery/459,"United States",Milton,DE,,,
Noir,"Ninkasi Brewing Company","Stout - Milk / Sweet",7.6,60,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,3.75,"2015-11-05 20:08:14",https://untappd.com/c/242336346,https://untappd.com/beer/1208698,https://untappd.com/brewery/2840,"United States",Eugene,OR,,,
"Sawtooth Ale","Left Hand Brewing Company","Extra Special / Strong Bitter",5.3,27,"Like melty ice cream","Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,3.5,"2015-11-13 19:12:20",https://untappd.com/c/245036455,https://untappd.com/beer/206,https://untappd.com/brewery/779,"United States",Longmont,CO,,,
Nelson,"Alpine Beer Company","IPA - Rye",7,80,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4.25,"2015-11-13 19:55:47",https://untappd.com/c/245062516,https://untappd.com/beer/5805,https://untappd.com/brewery/29,"United States",Alpine,CA,,,
"Shake Chocolate Porter","Boulder Beer Company","Porter - American",5.9,39,"Melty ice cream in a good way",,,,,,,4,"2015-11-15 19:25:18",https://untappd.com/c/246034096,https://untappd.com/beer/468020,https://untappd.com/brewery/160,"United States",Boulder,CO,,,
"The Glow","Cellarmaker Brewing Company","Pale Ale - American",5.7,36,Jajajjaja,"Cellarmaker Brewing Company","San Francisco",CA,"United States",37.7771,-122.411,4,"2015-11-20 22:32:22",https://untappd.com/c/247347673,https://untappd.com/beer/924656,https://untappd.com/brewery/82753,"United States","San Francisco",CA,,,
"30th Anniversary - Charlie, Fred & Ken's Imperial Helles Bock","Sierra Nevada Brewing Co.","Maibock / Heller (Helles) Bock",8.3,0,,,,,,,,4,"2015-11-21 21:11:06",https://untappd.com/c/247929758,https://untappd.com/beer/9335,https://untappd.com/brewery/1142,"United States",Chico,CA,,,
"Barrel-aged Snowed In","Funky Buddha Brewery","Porter - Imperial / Double",11.5,40,"¿Cloying finish?",,,,,,,3.75,"2015-11-21 22:01:30",https://untappd.com/c/247943660,https://untappd.com/beer/558428,https://untappd.com/brewery/3741,"United States","Oakland Park",FL,,,
"Pretty Polly","Steel String Brewery","American Wild Ale",7,0,,,,,,,,4,"2015-11-21 22:20:25",https://untappd.com/c/247945644,https://untappd.com/beer/990598,https://untappd.com/brewery/17780,"United States",Carrboro,NC,,,
"Saint Dekkera Reserve Sour: Excommunie Trois Pomme","DESTIHL Brewery","Sour - Ale",11,0,,,,,,,,4,"2015-11-21 22:49:29",https://untappd.com/c/247950933,https://untappd.com/beer/1172530,https://untappd.com/brewery/6597,"United States",Normal,IL,,,
"Orange Truffle Abduction","Pipeworks Brewing Company","Stout - American Imperial / Double",10.5,0,,,,,,,,4,"2015-11-21 23:24:46",https://untappd.com/c/247955356,https://untappd.com/beer/390371,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,
"Birra Farmhouse Ale","Prairie Artisan Ales","Saison / Farmhouse Ale",4.5,18,,"Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,3.75,"2015-12-01 18:55:56",https://untappd.com/c/251286770,https://untappd.com/beer/517484,https://untappd.com/brewery/37713,"United States",Tulsa,OK,,,
"Zombie Dust","3 Floyds Brewing Company","Pale Ale - American",6.2,50,,"Family Student Housing","Isla Vista",CA,"United States",34.423,-119.864,5,"2015-12-05 21:37:35",https://untappd.com/c/252829337,https://untappd.com/beer/13559,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Stochasticity Project: Your Father Smelt of Elderberries","Stone Brewing","Gruit / Ancient Herbed Ale",10.3,50,Jam,"Family Student Housing","Isla Vista",CA,"United States",34.423,-119.864,3.25,"2015-12-05 22:39:53",https://untappd.com/c/252843977,https://untappd.com/beer/1223920,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Tart of Darkness (w/ Chocolate & Orange) (2016)","The Bruery","Sour - Ale",7.2,0,"On cask. Like a tart chocolate orange","The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4.25,"2015-12-12 19:12:14",https://untappd.com/c/255033514,https://untappd.com/beer/1411290,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Victory At Sea (Three Sheets Rum Barrel Aged)","Ballast Point Brewing Company","Porter - Imperial / Double",12,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4,"2015-12-12 19:44:59",https://untappd.com/c/255055925,https://untappd.com/beer/216786,https://untappd.com/brewery/68,"United States","San Diego",CA,,,
Dankopotamus,"21st Amendment Brewery","IPA - American",6.8,69,"Cask! Unfiltered. Rind","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,3.75,"2015-12-12 20:01:17",https://untappd.com/c/255066106,https://untappd.com/beer/1058342,https://untappd.com/brewery/4339,"United States","San Francisco",CA,,,
"Feliz Margadad","The Libertine Brewing Company","Sour - Gose",4.7,0,"Margarita pun","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4,"2015-12-12 20:15:11",https://untappd.com/c/255074289,https://untappd.com/beer/1350357,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
Joker,"The Libertine Brewing Company","Golden Ale",6.3,0,"Number 1 on the back beer. Solid, sour golden.","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4.75,"2015-12-12 20:46:58",https://untappd.com/c/255090747,https://untappd.com/beer/1350463,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"5th Anniversary","Figueroa Mountain Brewing Co.",Doppelbock,12,0,"SINGLE BAREEL","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4.5,"2015-12-12 21:26:23",https://untappd.com/c/255106402,https://untappd.com/beer/1265580,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Blueberry Gose","The Libertine Brewing Company","Sour - Gose",6.2,0,"Hey girl nana wass mah name. Blueberry muff muff","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4.5,"2015-12-12 22:13:54",https://untappd.com/c/255119561,https://untappd.com/beer/1350290,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Saison De Brettaville","Almanac Beer Company","Saison / Farmhouse Ale",7.2,0,,"Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4.75,"2015-12-12 22:35:32",https://untappd.com/c/255124044,https://untappd.com/beer/1235809,https://untappd.com/brewery/8039,"United States",Alameda,CA,,,
"Wild IPA","The Libertine Brewing Company","IPA - American",7,0,"Awww yis","Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4,"2015-12-12 22:38:10",https://untappd.com/c/255124589,https://untappd.com/beer/1210634,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Alien Porter","3 Floyds Brewing Company","Porter - American",5.7,45,,"3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4.25,"2015-12-23 16:07:06",https://untappd.com/c/258475454,https://untappd.com/beer/1117704,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Chevalier Bertrand du Guesclin","3 Floyds Brewing Company","Sour - Ale",6.4,0,"Sourrrr. Holy moly sour","3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4,"2015-12-23 16:25:36",https://untappd.com/c/258485297,https://untappd.com/beer/690931,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Yum Yum","3 Floyds Brewing Company","Pale Ale - American",5.5,55,,"3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4.5,"2015-12-23 16:32:25",https://untappd.com/c/258488901,https://untappd.com/beer/562219,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Alpha Klaus","3 Floyds Brewing Company","Porter - American",6,39,,"3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4.5,"2015-12-23 17:35:12",https://untappd.com/c/258525488,https://untappd.com/beer/5411,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Space Station Middle Finger","3 Floyds Brewing Company","Pale Ale - American",6,50,,"3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4.5,"2015-12-23 17:38:38",https://untappd.com/c/258527812,https://untappd.com/beer/326708,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Robert the Bruce","3 Floyds Brewing Company","Scotch Ale / Wee Heavy",7,30,"Wee scotch heavy (Edinburgh accent) who's the hottie next to us","3 Floyds Brewery & Pub",Munster,IN,"United States",41.5354,-87.5165,4,"2015-12-23 18:00:04",https://untappd.com/c/258541450,https://untappd.com/beer/103,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Spotted Cow","New Glarus Brewing Company","Saison / Farmhouse Ale",4.8,18,,,,,,,,4,"2015-12-26 16:28:46",https://untappd.com/c/259997683,https://untappd.com/beer/3770,https://untappd.com/brewery/907,"United States","New Glarus",WI,,,
"Yum Yum","3 Floyds Brewing Company","Pale Ale - American",5.5,55,,,,,,,,4.5,"2015-12-27 16:27:59",https://untappd.com/c/260553384,https://untappd.com/beer/562219,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Bates Blonde","Rincon Brewery","Blonde Ale - Belgian Blonde / Golden",5.5,16,"Mid bike stop","Rincon Brewery",Carpinteria,CA,"United States",34.3984,-119.518,3.75,"2015-12-31 12:33:22",https://untappd.com/c/262027911,https://untappd.com/beer/852284,https://untappd.com/brewery/164168,"United States",Carpinteria,CA,,,
"Rincon Red","Santa Barbara Brewing Company","Red Ale - American Amber / Red",5.5,0,,"Santa Barbara Brewing Company","Santa Barbara",CA,"United States",34.4168,-119.696,3.75,"2015-12-31 15:27:35",https://untappd.com/c/262167613,https://untappd.com/beer/31933,https://untappd.com/brewery/4285,"United States","Santa Barbara",CA,,,
"Mandarina Gold Lager","Figueroa Mountain Brewing Co.","Lager - Pale",5.4,20,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.5,"2016-01-13 19:03:51",https://untappd.com/c/266492557,https://untappd.com/beer/1356422,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Hopline Bling","Figueroa Mountain Brewing Co.","Pale Ale - American",6.2,50,,,,,,,,3.75,"2016-01-13 19:09:52",https://untappd.com/c/266494419,https://untappd.com/beer/1356432,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
